,stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,stop_x,stop_y
200,4THMAYN,1433,N 4TH ST & MAYNARD AVE,N 4TH ST & CHILCOTE AVE,40.011384,-82.997832,,,,,,0,1124815.6278642798,383583.3294605585
201,4THCLIN,1434,N 4TH ST & CLINTON ST,,40.013338,-82.997682,,,,,,0,1124824.540860615,383799.9184138414
202,HUDSUMW,1436,E HUDSON ST & SUMMIT ST,,40.015189,-83.000464,,,,,,0,1124582.7230191967,384000.5544250393
203,INDARCN,1438,INDIANOLA AVE & E ARCADIA AVE,,40.017252,-83.001975,,,,,,0,1124449.2706827505,384226.64040446386
204,INDPARN,1439,INDIANOLA AVE & PARKVIEW DR,,40.019862,-83.001789,,,,,,0,1124459.9602541549,384515.92306918884
205,INDTULN,1441,INDIANOLA AVE & E TULANE RD,,40.022615,-83.001627,,,,,,0,1124468.3081321737,384821.00375576573
206,INDWEBN,1442,INDIANOLA AVE & E WEBER RD,,40.024278,-83.001531,,,,,,0,1124473.191126908,385005.2911276467
207,INDMILN,1443,INDIANOLA AVE & MILFORD AVE,,40.02605,-83.001383,,,,,,0,1124482.3049231041,385201.72881799715
208,INDCOMN,1444,INDIANOLA AVE & E COMO AVE,,40.027912,-83.00125,,,,,,0,1124489.9540881093,385408.1093549611
209,INDCLIN,1445,INDIANOLA AVE & CLINTON HGTS AVE,,40.029849,-83.001069,,,,,,0,1124501.559374059,385622.8694858268
210,INDNORN,1446,INDIANOLA AVE & E N BROADWAY,INDIANOLA AVE & E NORTH BROADWAY,40.031582,-83.000921,,,,,,0,1124510.7490526277,385814.99062924867
211,INDPIEN,1448,INDIANOLA AVE & PIEDMONT RD,,40.034704,-83.000719,,,,,,0,1124521.7734706667,386160.99823923025
212,INDTORN,1449,INDIANOLA AVE & TORRENCE RD,,40.036662,-83.000581,,,,,,0,1124529.65458183,386378.01954232797
213,INDFALN,1450,INDIANOLA AVE & FALLIS RD,,40.038868,-83.000428,,,,,,0,1124538.320914684,386622.52574814437
214,INDNORTN,1452,INDIANOLA AVE & NORTHRIDGE RD,,40.041894,-83.000154,,,,,,0,1124555.693161867,386958.0190581735
215,INDGLEN,1453,INDIANOLA AVE & GLENMONT AVE,,40.04407,-82.999992,,,,,,0,1124565.1871449202,387199.2194502222
216,INDCOON,1454,INDIANOLA AVE & E COOKE RD,,40.049251,-82.999786,,,,,,0,1124572.4152719572,387773.23639057996
217,INDWEIN,1457,INDIANOLA AVE & E WEISHEIMER RD,,40.054291,-83.000236,,,,,,0,1124523.8144642292,388330.62849177106
218,INDBEAN,1458,INDIANOLA AVE & E BEAUMONT RD,,40.05721,-83.000502,,,,,,0,1124495.2096018756,388653.4453830221
219,INDJEFN,1460,INDIANOLA AVE & E JEFFREY PL,,40.060612,-83.000946,,,,,,0,1124450.4153635378,389029.47268625605
220,MORCOLW,1461,MORSE RD & COLERAIN AVE,,40.06185,-83.003354,,,,,,0,1124241.9980827475,389162.836010245
221,MORBEEW,1462,MORSE RD & BEECH HILL AVE,,40.061968,-83.00614,,,,,,0,1124003.4996761559,389171.60046903335
222,MORELKW,1464,MORSE RD & ELKS DR,,40.062147,-83.010863,,,,,,0,1123599.226006716,389184.14748376526
223,MORFOSW,1465,MORSE RD & FOSTER ST,,40.062298,-83.014237,,,,,,0,1123310.377642302,389195.6862479736
224,MORBEECW,1466,MORSE RD & BEECHMONT DR,,40.062398,-83.016365,,,,,,0,1123128.1905827005,389203.49753410846
225,BROOLDW,1467,W BROAD ST & OLD VILLAGE RD,,39.95257,-83.124184,,,,,,0,1114108.8114268435,376883.62006337615
226,MORFOSE,1470,MORSE RD & FOSTER ST,,40.062158,-83.014094,,,,,,0,1123322.8852648698,389180.4028335819
227,MORELKE,1471,MORSE RD & ELKS DR,,40.062041,-83.011355,,,,,,0,1123557.3605827591,389171.6532429408
228,MORSHAE,1472,MORSE RD & SHARON AVE,,40.061908,-83.008022,,,,,,0,1123842.6682673683,389162.05490704835
229,MORCOLE,1474,MORSE RD & COLERAIN AVE,,40.061703,-83.003226,,,,,,0,1124253.2390495143,389146.7559775623
230,INDJEFS,1475,INDIANOLA AVE & E JEFFREY PL,,40.060441,-83.001082,,,,,,0,1124439.1269963172,389010.3266742857
231,HIGDELS,1476,S HIGH ST & DELRAY RD,,39.91059,-82.995466,,,,,,0,1125220.923036742,372427.59311932046
232,INDBEAS,1478,INDIANOLA AVE & E BEAUMONT RD,,40.056855,-83.000623,,,,,,0,1124485.572562479,388613.94776511483
233,HIGHIGHN,1479,N HIGH ST & HIGHLAND AVE,,40.105483,-83.016919,,,,,,0,1122995.3849074228,393973.81100525765
234,INDSCHS,1480,INDIANOLA AVE & SCHREYER PL,,40.051899,-83.000181,,,,,,0,1124533.3163792368,388065.84211623867
235,INDCOOS,1481,INDIANOLA AVE & E COOKE RD,,40.048228,-82.999937,,,,,,0,1124561.5511044108,387659.7241015362
236,INDGLES,1482,INDIANOLA AVE & GLENMONT AVE,,40.044376,-83.000121,,,,,,0,1124553.5379678768,387232.9031192552
237,INDNORTS,1483,INDIANOLA AVE & NORTHRIDGE RD,,40.042163,-83.000314,,,,,,0,1124541.4658707622,386987.55756895547
238,INDFALS,1485,INDIANOLA AVE & FALLIS RD,,40.038657,-83.000608,,,,,,0,1124523.3444450018,386598.8829252613
239,INDTORS,1486,INDIANOLA AVE & E TORRENCE RD,,40.036485,-83.000755,,,,,,0,1124515.1226911119,386358.1509117688
240,INDOAKS,1488,INDIANOLA AVE & OAKLAND PARK AVE,,40.033176,-83.000973,,,,,,0,1124503.1045148773,385991.4112517695
241,INDNORS,1489,INDIANOLA AVE & E NORTH BROADWAY,,40.03106,-83.001152,,,,,,0,1124492.0302338842,385756.832673187
242,INDWALS,1490,INDIANOLA AVE & WALHALLA RD,,40.028941,-83.001328,,,,,,0,1124481.2176059883,385521.9273999976
243,INDMELS,1491,INDIANOLA AVE & MELROSE AVE,,40.025432,-83.001615,,,,,,0,1124463.690778711,385132.94011166866
244,INDTIBS,1492,INDIANOLA AVE & TIBET RD,,40.023728,-83.001736,,,,,,0,1124456.7505471203,384944.0738809138
245,INDCRES,1493,INDIANOLA AVE & CRESTVIEW RD,,40.022098,-83.001848,,,,,,0,1124450.4316783499,384763.4158939513
246,INDOLES,1494,INDIANOLA AVE & OLENTANGY ST,,40.020437,-83.001952,,,,,,0,1124444.8590226504,384579.3382739237
247,INDARCS,1495,INDIANOLA AVE & E ARCADIA AVE,0 INDIANOLA AVE & ARCADIA AVE,40.017493,-83.00217,,,,,,0,1124432.0993460587,384253.02341045346
248,HUDSUME,1497,E HUDSON ST & SUMMIT ST,,40.015099,-83.000871,,,,,,0,1124548.0700856994,383989.9584184884
249,SUMMAYS,1499,SUMMIT ST & E MAYNARD AVE,,40.010888,-83.000494,,,,,,0,1124588.7795963965,383524.28025270894
250,SUMALDS,1501,SUMMIT ST & ALDEN AVE,,40.007846,-83.000721,,,,,,0,1124575.448988693,383187.1054216109
251,SUMLANS,1502,SUMMIT ST & E LANE AVE,,40.005454,-83.000882,,,,,,0,1124566.4630602512,382922.0048275298
252,SUM18TS,1504,SUMMIT ST & E 18TH AVE,0 SUMMIT ST & E 18TH AVE,40.002535,-83.001077,,,,,,0,1124555.6218436945,382598.5016025186
253,SUM15TS,1505,SUMMIT ST & E 15TH AVE,SUMMIT ST & ALY,39.999635,-83.001272,,,,,,0,1124544.7409530086,382277.10369654023
254,SUMCHIS,1507,SUMMIT ST & CHITTENDEN AVE,SUMMIT ST & ALY,39.995404,-83.00156,,,,,,0,1124528.5634693424,381808.19263231126
255,SUM7THS,1510,SUMMIT ST & E 7TH AVE,,39.99033,-83.001899,,,,,,0,1124509.7046574596,381245.8683110891
256,SUM5THS,1511,SUMMIT ST & E 5TH AVE,0 SUMMIT ST & E 5TH AVE,39.986603,-83.002181,,,,,,0,1124493.024067975,380832.77677473566
257,SUM2NDS,1513,SUMMIT ST & E 2ND AVE,,39.982279,-83.00125,,,,,,0,1124581.4063127218,380355.46771107276
258,SUMWARS,1515,SUMMIT ST & WARREN ST,,39.979067,-83.000575,,,,,,0,1124645.6470456873,380000.8851553567
259,CLECOON1,1517,CLEVELAND AVE & COOKE RD,CLEVELAND AVE & PEGG RD,40.045272,-82.95756,,,,,,0,1128192.5688763333,387399.0318100895
260,5THDENW,1518,W 5TH AVE & DENNISON AVE,,39.987267,-83.00813,,,,,,0,1123982.3160192834,380897.09997123375
261,5THHIGW,1519,W 5TH AVE & HIGHLAND ST,,39.987365,-83.011105,,,,,,0,1123727.3887730527,380903.36646994133
262,5THNEIW,1520,W 5TH AVE & NEIL AVE,0 W 5TH AVE & UNNAMED ALY,39.987474,-83.013454,,,,,,0,1123526.040970549,380911.8221541627
263,5THMICW,1522,W 5TH AVE & MICHIGAN AVE,,39.987548,-83.016427,,,,,,0,1123271.3338308898,380915.4513314193
264,5THPERW,1523,W 5TH AVE & PERRY ST,,39.987637,-83.018613,,,,,,0,1123083.9834784337,380921.9555337699
265,5THTISW,1524,W 5TH AVE & TISDALE,,39.987737,-83.021212,,,,,,0,1122861.2491798047,380929.0513994144
266,5THOLEW,1525,W 5TH AVE & OLENTANGY RIVER RD,,39.987945,-83.02646,,,,,,0,1122411.4854079497,380944.0743808523
267,5THHESW,1527,W 5TH AVE & HESS ST,0 W 5TH AVE & NORTON AVE,39.988244,-83.031993,,,,,,0,1121937.1429211448,380968.7699838587
268,5THKENW,1529,W 5TH AVE & KENNY RD,,39.988382,-83.035246,,,,,,0,1121658.3399939982,380979.1202923256
269,5THDOTW,1530,W 5TH AVE & DOTEN AVE,,39.988507,-83.037735,,,,,,0,1121444.9795348474,380989.19653165096
270,5THNORTW,1531,W 5TH AVE & NORTHWEST BLVD,,39.988646,-83.040543,,,,,,0,1121204.2787914781,381000.34841372585
271,5THGRANW,1532,W 5TH AVE & GRANDVIEW AVE,,39.988835,-83.044265,,,,,,0,1120885.2224795045,381015.66975508165
272,5THFAIW,1533,W 5TH AVE & FAIRVIEW AVE,,39.989,-83.047544,,,,,,0,1120604.1452084577,381029.01316200185
273,5THASHW,1535,W 5TH AVE & ASHLAND AVE,,39.989115,-83.050164,,,,,,0,1120379.5912351268,381037.8186806255
274,5THWESW,1536,W 5TH AVE & WESTWOOD AVE,,39.989209,-83.052682,,,,,,0,1120163.8120428016,381044.4588514976
275,5THWYAW,1537,W 5TH AVE & WYANDOTTE RD,,39.989322,-83.055638,,,,,,0,1119910.4941542284,381052.5559929977
276,5THCAMW,1538,W 5TH AVE & CAMBRIDGE BLVD,0 W 5TH AVE & FERNWOOD AVE,39.989447,-83.057918,,,,,,0,1119715.0345147604,381062.99769332237
277,ARLCHEN,1540,ARLINGTON AVE & W CHELSEA RD,,39.991213,-83.060182,,,,,,0,1119517.7901134244,381255.1637497827
278,ARLCAMN,1541,ARLINGTON AVE & CAMBRIDGE BLVD,,39.993055,-83.060319,,,,,,0,1119502.5186437203,381458.9108133933
279,ARLEDGN,1543,ARLINGTON AVE & EDGEMONT RD,,39.996391,-83.060583,,,,,,0,1119473.5028457597,381827.8900888355
280,ARLMALN,1544,ARLINGTON AVE & N MALLWAY DR,,39.999008,-83.061587,,,,,,0,1119382.5206257096,382116.1617648988
281,ARLTEWN,1545,ARLINGTON AVE & TEWKSBURY RD,,40.001204,-83.063641,,,,,,0,1119202.4673680982,382356.263281764
282,ARLWICN,1546,ARLINGTON AVE & WICKFORD RD,,40.00239,-83.0651,,,,,,0,1119075.2955624054,382485.4198253815
283,TRELANN,1550,TREMONT RD & W LANE AVE,,40.007743,-83.070121,,,,,,0,1118635.2552635034,383070.7064964996
284,TREWILN,1551,TREMONT RD & WILSHIRE DR,,40.009985,-83.069818,,,,,,0,1118656.9098001048,383319.40096693684
285,TRENORN,1552,TREMONT RD & NORTHAM RD,,40.012219,-83.068761,,,,,,0,1118743.1133485844,383568.3241875119
286,TREFARN,1553,TREMONT RD & FARLEIGH RD,,40.014584,-83.066663,,,,,,0,1118918.156619598,383833.2941543411
287,TREINCN,1555,TREMONT RD & INCHCLIFF RD,,40.017522,-83.064133,,,,,,0,1119129.0598582847,384162.35645938595
288,TREZOLN,1556,TREMONT RD & ZOLLINGER RD,,40.01887,-83.062934,,,,,,0,1119229.0875777877,384313.3947067958
289,TRELANGN,1557,TREMONT RD & LANGHAM RD,,40.020787,-83.061183,,,,,,0,1119375.257513811,384528.25846975925
290,RIDTREW,1558,RIDGECLIFF RD & TREMONT RD,,40.022538,-83.060265,,,,,,0,1119450.452189177,384723.50688310317
291,RIDSOMW,1559,RIDGECLIFF RD & SOMERFORD RD,,40.022694,-83.063418,,,,,,0,1119180.3296957852,384736.10017169174
292,RIDCOLW,1560,RIDGECLIFF RD & COLCHESTER RD,,40.022849,-83.066522,,,,,,0,1118914.4035278212,384748.6658338072
293,RIDREDE,1574,RIDGECLIFF RD & REDDING RD,,40.02289,-83.069173,,,,,,0,1118687.4623123438,384749.28752794187
294,RIDCOLE,1575,RIDGECLIFF RD & COLCHESTER RD,,40.022759,-83.066294,,,,,,0,1118934.0872361849,384739.0376207959
295,RIDSOME,1576,RIDGECLIFF RD & SOMERFORD RD,,40.022595,-83.063001,,,,,,0,1119216.2050720877,384725.75646736147
296,TREZOLS,1579,TREMONT RD & ZOLLINGER RD,,40.019014,-83.0629,,,,,,0,1119231.7209916343,384329.3898988189
297,4THTOWN,1586,S 4TH ST & E TOWN ST,,39.958973,-82.995428,,,,,,0,1125126.8408157495,377784.1421487547
298,TREONAS,1587,TREMONT RD & ONANDAGA DR,,40.00959,-83.069997,,,,,,0,1118642.342667536,383275.39998845826
299,TRELANS,1588,TREMONT RD & W LANE AVE,,40.007581,-83.070226,,,,,,0,1118626.576828103,383052.61398633965
300,ARLTRES,1589,ARLINGTON AVE & TREMONT RD,,40.005044,-83.069108,,,,,,0,1118727.1219460391,382773.3545493607
301,ARLWESSW,1591,ARLINGTON AVE & WESTOVER RD,,40.002592,-83.066111,,,,,,0,1118988.362654891,382506.28901701164
302,ARLTEWS,1592,ARLINGTON AVE & TEWKSBURY RD,,40.001287,-83.063842,,,,,,0,1119185.1013640983,382365.15533313586
303,ARLGUIS,1593,ARLINGTON AVE & GUILFORD RD,,39.99994,-83.062624,,,,,,0,1119291.9550199949,382217.81680195604
304,ARLWALS,1594,ARLINGTON AVE & WALTHAM RD,,39.997675,-83.061,,,,,,0,1119435.3348420288,381969.4391888145
305,ARLCAMS,1596,ARLINGTON AVE & CAMBRIDGE BLVD,,39.993486,-83.060491,,,,,,0,1119486.9639067035,381506.3765831634
306,ARLCHES,1597,ARLINGTON AVE & W CHELSEA RD,,39.991432,-83.060346,,,,,,0,1119503.3274130854,381279.16809474886
307,ARL5THS,1598,ARLINGTON AVE & W 5TH AVE,,39.989231,-83.060186,,,,,,0,1119521.2587187937,381035.7066083198
308,5THCAME,1599,W 5TH AVE & CAMBRIDGE BLVD,,39.989314,-83.057926,,,,,,0,1119714.6056898467,381048.25976766984
309,5THWYAE,1600,W 5TH AVE & WYANDOTTE RD,,39.989221,-83.055496,,,,,,0,1119922.8473805354,381041.58493687445
310,5THWESE,1601,W 5TH AVE & WESTWOOD AVE,,39.989112,-83.052857,,,,,,0,1120149.0156174877,381033.457244192
311,5THASHE,1602,W 5TH AVE & ASHLAND AVE,,39.989011,-83.050358,,,,,,0,1120363.1818566462,381026.01310825883
312,5THFAIE,1604,W 5TH AVE & FAIRVIEW AVE,,39.98888,-83.047631,,,,,,0,1120596.9288593286,381015.59604196367
313,5THGRANE,1605,W 5TH AVE & GRANDVIEW AVE,,39.988741,-83.044634,,,,,,0,1120853.8104410092,381004.7070619124
314,5THNORTE,1606,W 5TH AVE & NORTHWEST BLVD,,39.988566,-83.04114,,,,,,0,1121153.3178132437,380990.5906827396
315,5THDOTE,1607,W 5TH AVE & DOTEN AVE,,39.988411,-83.038096,,,,,,0,1121414.2571125804,380978.0219309932
316,5THEASE,1608,W 5TH AVE & EASTVIEW AVE,,39.9883,-83.03581,,,,,,0,1121610.2089246372,380969.1876874749
317,5THHOLE,1609,W 5TH AVE & HOLLY AVE,,39.988186,-83.033569,,,,,,0,1121802.3141607088,380959.9586708734
318,5THEDGE,1611,W 5TH AVE & EDGEHILL RD,,39.987948,-83.028914,,,,,,0,1122201.3590158545,380940.6725182886
319,5THOLEE,1612,W 5TH AVE & OLENTANGY RIVER RD,W 5TH AVE & OLENTANGY RIV RD,39.987801,-83.025864,,,,,,0,1122462.80079704,380929.0384280238
320,5THPERE,1614,W 5TH AVE & PERRY ST,,39.987561,-83.019056,,,,,,0,1123046.2025192862,380912.8625143601
321,5THMICE,1615,W 5TH AVE & MICHIGAN AVE,,39.987476,-83.016839,,,,,,0,1123236.1994822135,380906.84769484913
322,5THHIGE,1618,W 5TH AVE & HIGHLAND ST,,39.98725,-83.011103,,,,,,0,1123727.7889230002,380890.6367072228
323,5THDENE,1619,W 5TH AVE & DENNISON AVE,,39.987153,-83.008523,,,,,,0,1123948.8930099325,380883.871756171
324,CLEFUJN,1620,CLEVELAND AVE & FUJI DR,,40.088781,-82.950665,,,,,,0,1128692.1531481575,392227.9605594438
325,MARHAME,1625,MARTIN LUTHER KING & HAMILTON AVE,,39.968762,-82.981551,,,,,,0,1126295.7016781825,378889.6386561558
326,MOUGARE,1627,MOUNT VERNON AVE & N GARFIELD AVE,,39.970955,-82.979411,,,,,,0,1126474.530283044,379135.804428461
327,MOU18TE,1629,MOUNT VERNON AVE & N 18TH ST,,39.971639,-82.975812,,,,,,0,1126781.375957922,379217.20430385973
328,MOU20TE,1630,MOUNT VERNON AVE & N 20TH ST,,39.972044,-82.973551,,,,,,0,1126974.1924961698,379265.6134560277
329,MOU22NE,1631,MOUNT VERNON AVE & N 22ND ST,,39.972486,-82.971179,,,,,,0,1127176.4372073177,379318.30017039867
330,MOUCHAE,1632,MOUNT VERNON AVE & N CHAMPION AVE,,39.972994,-82.968266,,,,,,0,1127424.876637545,379379.1576438246
331,MOUBURE,1634,MOUNT VERNON AVE & BURT ST,,39.973829,-82.963424,,,,,,0,1127837.8435648237,379479.2944269938
332,MOUTAYE,1635,MOUNT VERNON AVE & TAYLOR AVE,,39.974166,-82.961356,,,,,,0,1128014.2570580503,379519.89720549295
333,NELMARGS,1637,N NELSON RD & MARGARET AVE,,39.984823,-82.941706,,,,,,0,1129674.8754621283,380731.3104777918
334,5THLEONE,1640,E 5TH AVE & LEONARD AVE,,39.984987,-82.956336,,,,,,0,1128421.8217905746,380725.9800605654
335,MAIHIGE,1644,E MAIN ST & S HIGH ST,,39.956245,-82.998472,,,,,,0,1124871.5598026884,377477.3793171615
336,MAI4THE,1645,E MAIN ST & S 4TH ST,,39.956609,-82.994657,,,,,,0,1125197.6456927157,377523.61372014566
337,5THCASE,1646,E 5TH AVE & N CASSADY AVE,,39.985015,-82.931134,,,,,,0,1130579.7122365138,380769.6834190544
338,5THALTE,1648,E 5TH AVE & ALTON AVE,,39.984885,-82.926497,,,,,,0,1130977.032852457,380762.8345321162
339,5THRARE,1649,E 5TH AVE & RARIG AVE,,39.984808,-82.92403,,,,,,0,1131188.4343972895,380758.3324353072
340,CLEOLDS,1652,S CLEVELAND AVE & OLD COACH RD,,40.119894,-82.948615,,,,,,0,1128802.7743325678,395676.70998834213
341,CLE340S1,1653,340 S CLEVELAND AVE,,40.116707,-82.948828,,,,,,0,1128791.1939231188,395323.43098963716
342,7THSTEE,1654,E 7TH AVE & STELZER RD,,39.98622,-82.913699,,,,,,0,1132070.0351614475,380931.58374943107
343,OSB5THS,1655,OSBORN AVE & E 5TH AVE,,39.984802,-82.912771,,,,,,0,1132152.5085562326,380776.11155783234
344,5THKRUW,1657,E 5TH AVE & KRUMM AVE,,39.984723,-82.917568,,,,,,0,1131741.929070863,380759.49037353403
345,5THSTERW,1658,E 5TH AVE & STERLING AVE,,39.9848,-82.92061,,,,,,0,1131481.291985444,380763.0347349604
346,5THRARW,1659,E 5TH AVE & RARIG AVE,,39.984872,-82.92345,,,,,,0,1131237.9623357984,380766.3651677796
347,5THALTW,1660,E 5TH AVE & ALTON AVE,,39.985008,-82.926679,,,,,,0,1130961.1898095536,380776.15627021075
348,5THCASW,1662,E 5TH AVE & N CASSADY AVE,,39.985168,-82.931295,,,,,,0,1130565.605122214,380786.3617238413
349,MOUTAYW,1673,MOUNT VERNON AVE & TAYLOR AVE,,39.974224,-82.961594,,,,,,0,1127993.7550130435,379525.9397593979
350,MOUGRAHW,1674,MOUNT VERNON AVE & GRAHAM ST,,39.973811,-82.96405,,,,,,0,1127784.2687421234,379476.30613050936
351,MOUCHAW,1675,MOUNT VERNON AVE & N CHAMPION AVE,,39.973063,-82.968466,,,,,,0,1127407.6066233153,379386.48005536955
352,MOU22NW,1676,MOUNT VERNON AVE & N 22ND ST,,39.972568,-82.971234,,,,,,0,1127171.5590781728,379327.2919130174
353,MOUMIAW,1678,MOUNT VERNON AVE & MIAMI AVE,,39.972024,-82.974453,,,,,,0,1126896.9819381614,379261.9746869423
354,MOCBREW1,1681,MOCK RD & BRENTNELL AVE,0 MOCK RD & BRENTNELL BLVD,40.011508,-82.947686,,,,,,0,1129107.382660432,383676.2659002972
355,MARSTCW,1682,MARTIN LUTHER KING & ST CLAIR AVE,,39.970842,-82.980551,,,,,,0,1126377.1233330232,379121.500404182
356,SPRHAMW,1683,E SPRING ST & HAMILTON AVE,,39.9688,-82.982306,,,,,,0,1126230.9593776567,378892.6598902907
357,CLECOPS,1684,S CLEVELAND AVE & COPELAND MILL RD,0 S CLEVELAND AVE & MOUNT CARMEL ST. ANN'S PATH,40.113496,-82.949002,,,,,,0,1128782.993958631,394967.5585344917
358,CLEHOMS,1686,CLEVELAND AVE & HOME ACRE DR,,40.098294,-82.950155,,,,,,0,1128716.012328354,393282.2319175772
359,NEIHUBN,1691,NEIL AVE & W HUBBARD AVE,,39.978292,-83.01119,,,,,,0,1123738.1688402384,379898.67735760415
360,NEI1STN,1692,NEIL AVE & W 1ST AVE,,39.980278,-83.011604,,,,,,0,1123698.7636552101,380117.9278221881
361,NEI3RDN,1693,NEIL AVE & W 3RD AVE,,39.98355,-83.01225,,,,,,0,1123636.9366130973,380479.2077205267
362,NEI4THN,1694,NEIL AVE & W 4TH AVE,,39.985367,-83.012615,,,,,,0,1123602.0690243826,380679.82436043466
363,NEI5THN,1695,NEIL AVE & W 5TH AVE,,39.98716,-83.012959,,,,,,0,1123569.0490718503,380877.8167834844
364,NEIOPPS,1702,NEIL AVE & W 11TH AVE,,39.995308,-83.014715,,,,,,0,1123402.5147198641,381777.2750601658
365,NEI8THN,1706,NEIL AVE & W 8TH AVE,,39.992315,-83.013973,,,,,,0,1123471.9854180103,381447.02463877934
366,NEI7THS,1707,NEIL AVE & W 7TH AVE,,39.989553,-83.013617,,,,,,0,1123507.9532975631,381141.75989507465
367,NEI5THS,1708,NEIL AVE & W 5TH AVE,,39.987521,-83.013213,,,,,,0,1123546.5829518372,380917.3964102805
368,NEI4THS,1709,NEIL AVE & W 4TH AVE,,39.985749,-83.012868,,,,,,0,1123579.645987998,380721.7304192118
369,NEI2NDS,1710,NEIL AVE & W 2ND AVE,,39.982199,-83.012174,,,,,,0,1123646.1315334854,380329.7424969893
370,NEIWILS,1711,NEIL AVE & WILBER AVE,,39.979517,-83.011644,,,,,,0,1123696.8524437994,380033.6091116145
371,KIMMERE,1712,KIMBERLY PKWY N & MERCEDES LN,,39.926107,-82.886452,,,,,,0,1134532.9858057485,374321.5577956537
372,11TINDE,1717,E 11TH AVE & INDIANOLA AVE,,39.994524,-83.002614,,,,,,0,1124440.0893702835,381709.1253282579
373,11T4THE,1719,E 11TH AVE & N 4TH ST,,39.994369,-82.999378,,,,,,0,1124717.4476276424,381696.9789104338
374,11TESSE,1722,E 11TH AVE & ESSEX AVE,,39.993875,-82.987243,,,,,,0,1125757.375058779,381661.18984928634
375,HAM17TN,1724,HAMILTON AVE & E 17TH AVE,,40.000858,-82.979849,,,,,,0,1126376.2096568767,382445.95503764844
376,HAMDUXN,1729,HAMILTON AVE & DUXBERRY AVE,,40.009025,-82.979308,,,,,,0,1126405.9077667678,383351.0791963502
377,HAMCLIN,1730,HAMILTON AVE & CLINTON ST,,40.011975,-82.979106,,,,,,0,1126417.195616596,383678.03228441486
378,MCGHUDN,1732,MCGUFFEY RD & E HUDSON ST,,40.014765,-82.981373,,,,,,0,1126217.4960028585,383983.39082241175
379,MCGBRIN,1733,MCGUFFEY RD & BRIARWOOD AVE,MCGUFFEY RD & REPUBLIC AVE,40.016961,-82.981378,,,,,,0,1126212.6069188106,384226.53488545225
380,MCGOPPN,1734,MCGUFFEY RD & GENESSEE AVE,,40.019499,-82.981438,,,,,,0,1126202.3162144658,384507.46162705414
381,MCGABEN,1735,MCGUFFEY RD & ABERDEEN AVE,,40.021286,-82.981474,,,,,,0,1126195.605292894,384705.2720321914
382,MCGWEBN,1736,MCGUFFEY RD & E WEBER RD,,40.023274,-82.981392,,,,,,0,1126198.5839854535,384925.52426993614
383,MCGDELN,1737,MCGUFFEY RD & DELNO AVE,,40.025763,-82.981144,,,,,,0,1126214.749108595,385201.51195836125
384,MCGWELN,1738,MCGUFFEY RD & WELDON AVE,,40.027556,-82.980963,,,,,,0,1126226.5938473553,385400.32952552557
385,MCGNORN,1739,MCGUFFEY RD & E NORTH BROADWAY,,40.030122,-82.980698,,,,,,0,1126244.054098977,385684.87196457083
386,MCGOAKN,1740,MCGUFFEY RD & OAKLAND PARK AVE,,40.031606,-82.980545,,,,,,0,1126254.1289817272,385849.4321409974
387,OAKATWW,1742,OAKLAND PARK AVE & ATWOOD TERRACE,,40.032323,-82.983821,,,,,,0,1125972.3715191903,385923.68411635037
388,OAKHIAW,1743,OAKLAND PARK AVE & HIAWATHA ST,OAKLAND PARK AVE & OSCEOLA DR,40.032441,-82.98605,,,,,,0,1125781.415480488,385933.2593518781
389,OAKMAIW,1744,OAKLAND PARK AVE & MAIZE RD,,40.032568,-82.989142,,,,,,0,1125516.6023341613,385942.48843556363
390,MAIURAN,1745,MAIZE RD & URANA AVE,,40.035596,-82.989262,,,,,,0,1125500.2163016356,386277.58691013174
391,MAINORTN,1748,MAIZE RD & NORTHRIDGE RD,,40.041603,-82.988754,,,,,,0,1125531.5368111175,386943.53115377016
392,OAKKARW,1750,OAKLAND PARK AVE & KARL RD,,40.032031,-82.977934,,,,,,0,1126476.6675000559,385900.5962284751
393,KARHUYN,1751,KARL RD & HUY RD,,40.035553,-82.977851,,,,,,0,1126476.5969059786,386290.71135264914
394,KARPAUN,1752,KARL RD & PAULINE AVE,,40.03776,-82.977668,,,,,,0,1126487.7589244556,386535.3774890362
395,KARACTN,1753,KARL RD & ACTON RD,,40.039683,-82.977487,,,,,,0,1126499.327199787,386748.59428607987
396,GEODELN,1755,GEORGESVILLE RD & INDUSTRIAL MILE,,39.944885,-83.11136,,,,,,0,1115221.729835381,376051.0638415967
397,5THARLE,1756,W 5TH AVE & ARLINGTON AVE,,39.989416,-83.060659,,,,,,0,1119480.4036636646,381055.4869554456
398,MAINORN,1759,MAIZE RD & NORRIS DR,,40.044445,-82.988551,,,,,,0,1125543.1575829133,387258.54320345644
399,MAICOON,1760,MAIZE RD & E COOKE RD,,40.047422,-82.988297,,,,,,0,1125558.866357986,387588.58509571233
400,MAIHILN,1761,MAIZE RD & HILLSDALE DR,,40.050869,-82.988035,,,,,,0,1125574.3067675515,387970.68496065284
401,MAIGARN,1763,MAIZE RD & GARDEN RD,,40.054621,-82.987734,,,,,,0,1125592.4634010177,388386.62130374927
402,MAISHAN,1764,MAIZE RD & SHANLEY DR,,40.056703,-82.987551,,,,,,0,1125603.903443926,388617.4521629183
